category_href,pageNo,Armacad Link,Title,Image,Deadline,Disciplines,Eligible Countries,Host Country,Study Levels,Opportunities
/opportunities/fellowships,21,https://armacad.info/2018-06-28--a-w-mellon-postdoctoral-fellowship-opportunity-2020-2022-washington-usa,"A. W. Mellon Postdoctoral Fellowship Opportunity, 2020 - 2022, Washington, USA",https://armacad.info/images/2018/06/28/c18637b96394d98a.jpg,"
October 15, 2019 ","['arts', 'creative-and-critical-practice', 'culture']",['international'],['united-states'],"['doctoral', 'phd', 'postdoctoral']","['awards', 'fellowships']"
/opportunities/fellowships,21,https://armacad.info/2018-12-11--ieg-fellowships-program-for-postdocs-2020-germany,"Leibniz Institute of European History Postdoctoral Research Fellowships 2019-2020, Germany",https://armacad.info/images/2018/12/11/b611f058cb18fa27.png,"
October 15, 2019 ","['european-studies', 'history']",['germany'],['germany'],['postdoctoral'],['fellowships']
/opportunities/fellowships,21,https://armacad.info/2018-11-08--the-wolfsonian-fellowship-program-in-art-culture-design-florida-international-university-2019-us,"The Wolfsonian Fellowship Program in Art, Culture, Design: Florida International University 2019, US",https://armacad.info/images/2018/11/08/84505acd9d1762c5.png,"
December 31, 2019 ","['architecture', 'art-history', 'arts', 'culture', 'design']",['international'],['united-states'],['research'],['fellowships']
/opportunities/fellowships,21,https://armacad.info/harvard-university--2018-11-16--visiting-fellowship-program-at-houghton-library-in-harvard-university-2019-2021-usa,"Visiting Fellowship Program at Houghton Library in Harvard University 2019-2021, USA",https://armacad.info/images/2018/11/16/8f8a7e6c1bc45f42.png,"
January 13, 2020 ","['african-studies', 'asian-studies', 'culture', 'history', 'languages', 'policy', 'political-sciences', 'social-sciences']",['international'],['united-states'],['research'],['fellowships']
/opportunities/awards,1,https://armacad.info/2018-09-24--castle-craig-s-30th-anniversary-international-essay-writing-competition-2018,Castle Craig’s 30th Anniversary – International Essay Writing Competition 2018,https://armacad.info/images/2018/09/24/d2be284e75663fca.png,"
December 30, 2018 ","['health', 'medicine', 'psychology', 'public-health', 'social-work', 'writing']",['international'],[],[],"['awards', 'competition', 'prize']"
/opportunities/awards,2,https://armacad.info/2018-12-17--asia-film-industry-association-in-spain-latin-america-moving-awards-2019-spain,"Asia Film Industry Association in Spain & Latin America Moving Awards 2019, Spain",https://armacad.info/images/2018/12/17/f613f97e9cf77a94.png,"
January 22, 2019 ","['arts', 'cinema-and-audiovisual', 'culture', 'film-production', 'films']",['international'],['spain'],[],"['awards', 'prize']"
/opportunities/awards,2,https://armacad.info/2018-10-27--european-parliament-european-charlemagne-youth-prize-2019,European Parliament European Charlemagne Youth Prize 2019,https://armacad.info/images/2018/10/27/dcc16c5329ad7ff7.png,"
January 28, 2019 ","['culture', 'eurasian-studies']","['austria', 'belgium', 'bulgaria', 'croatia', 'cyprus', 'czech-republic', 'denmark', 'estonia', 'finland', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'latvia', 'lithuania', 'luxembourg', 'malta', 'netherlands', 'poland', 'portugal', 'romania', 'slovakia', 'slovenia', 'spain', 'sweden', 'united-kingdom']",['germany'],[],"['awards', 'competition', 'prize']"
/opportunities/awards,2,https://armacad.info/2018-12-04--eu-sustainable-energy-award-2019-belgium,"European Union Sustainable Energy Award 2019, Belgium",https://armacad.info/images/2018/12/04/edefae3f17277cb9.png,"
January 28, 2019 ","['energy', 'energy-efficient-technologies']","['austria', 'belgium', 'bulgaria', 'croatia', 'cyprus', 'czech-republic', 'denmark', 'estonia', 'finland', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'latvia', 'lithuania', 'luxembourg', 'malta', 'netherlands', 'poland', 'portugal', 'romania', 'slovakia', 'slovenia', 'spain', 'sweden', 'united-kingdom']",['belgium'],[],"['awards', 'prize']"
/opportunities/awards,2,https://armacad.info/2018-12-14--london-arts-and-humanities-partnership-studentship-competition-2019-2020-uk,"London Arts and Humanities Partnership Studentship Competition 2019-2020, UK",https://armacad.info/images/2018/12/14/92dbf7009dcf3068.png,"
January 28, 2019 ","['arts', 'culture', 'history', 'humanities']","['austria', 'belgium', 'bulgaria', 'croatia', 'cyprus', 'czech-republic', 'denmark', 'estonia', 'finland', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'latvia', 'lithuania', 'luxembourg', 'malta', 'netherlands', 'poland', 'portugal', 'romania', 'slovakia', 'slovenia', 'spain', 'sweden', 'united-kingdom']",['united-kingdom'],[],"['awards', 'competition', 'prize']"
/opportunities/awards,2,https://armacad.info/2018-12-07--anadolu-agency-istanbul-photo-awards-2019-turkey,"Anadolu Agency Istanbul Photo Awards 2019, Turkey",https://armacad.info/images/2018/12/07/3bc1f2b939282e0e.png,"
January 31, 2019 ",['photography'],['international'],['turkey'],[],"['awards', 'competition', 'prize']"
/opportunities/awards,3,https://armacad.info/2018-11-15--agropolis-fondation-louis-malassis-international-scientific-and-olam-prizes-2019-france,"Agropolis Fondation Louis Malassis International Scientific and Olam Prizes 2019, France",https://armacad.info/images/2018/11/15/bb3e509570e78741.png,"
February 28, 2019 ","['agriculture', 'food-science', 'science', 'sociology']",['international'],['france'],['research'],"['awards', 'prize']"
/opportunities/awards,3,https://armacad.info/2018-12-13--my-vision-of-europe-in-2050-idea-contest-2019,"""My vision of Europe in 205 ” Idea Contest 2019",https://armacad.info/images/2018/12/13/fb6cde30173378b6.png,"
February 28, 2019 ","['development-studies', 'european-studies', 'literature', 'writing']",['international'],[],[],"['awards', 'prize']"
/opportunities/study,1,https://armacad.info/2018-12-12--the-ma-program-in-political-science-in-the-central-european-university-2019-2020-hungary,"The MA Program in Political Science in the Central European University 2019-2020, Hungary",https://armacad.info/images/2018/12/12/6000917b58bebae6.png,"
December 31, 2018 ","['policy', 'political-sciences', 'sociology']",['international'],['hungary'],[],['study']
/opportunities/publications,1,https://armacad.info/2018-12-13--konferenciya-priem-zayavok-konstruirovaniya-sovetskogo-26-27-aprelya-2019-sankt-peterburg-reossiya,"Конференция/Прием заявок - Конструируя «советское»? Политическое сознание, повседневные практики, новые идентичности, 26-27 апреля 2019, Санкт-Петербург, Реоссия",https://armacad.info/images/2018/12/13/d5d38ce55ef10b98.png,"
December 30, 2018 ","['conflict-studies', 'culture', 'film-studies', 'governance', 'history', 'international-relations', 'peace-studies', 'policy', 'political-sciences', 'sociology']",['international'],['russia'],[],['publications']
/opportunities/publications,1,https://armacad.info/2018-12-10--conf-cfp-11th-international-kes-conference-on-intelligent-decision-technologies-17-19-june-2019-malta,"CfP - 11th International KES Conference on Intelligent Decision Technologies, 17-19 June 2019, Malta",https://armacad.info/images/2018/12/10/xebf5126c2fde1b87.png.pagespeed.ic.KdWpIKH9sp.jpg,"
January 11, 2019 ","['artifical-intelligence', 'computer-sciences', 'technology']",['international'],['malta'],[],['publications']
/opportunities/financial-aid,1,https://armacad.info/2018-09-28--conf-cfp-the-holocaust-and-europe-research-trends-pedagogical-approaches-and-political-challenges-4-7-november-2019-munich-germany,"Conf/CfP - The Holocaust and Europe: Research Trends, Pedagogical Approaches, and Political Challenges, 4-7 November 2019, Munich, Germany",https://armacad.info/images/2018/09/28/c2a821c4d056101d.png,"
December 31, 2018 ","['eurasian-studies', 'genocide', 'history', 'human-rights', 'international-relations', 'law', 'political-sciences']",['international'],['germany'],[],['financial-aid']
/opportunities/financial-aid,1,https://armacad.info/2018-11-07--the-summer-school-program-of-the-association-of-guilds-of-weavers-spinners-and-dyers-2019-uk,"Summer School - Textile Heritage, 4- 11 August 2019, Association of Guilds of Weavers, Spinners and Dyers, UK",https://armacad.info/images/2018/11/07/e97c361573f92e57.png,"
December 31, 2018 ","['design', 'fashion']",['international'],['united-kingdom'],[],['financial-aid']
/opportunities/financial-aid,1,https://armacad.info/2018-11-20--liverpool-john-moores-university-summer-school-doctoral-program-13-16-june-2019-uk,"Liverpool John Moores University Doctoral Summer School - History of Education, 13-16 June 2019, UK",https://armacad.info/images/2018/11/20/a92b25ddb562c78d.png,"
December 31, 2018 ","['culture', 'education', 'history', 'humanities', 'social-sciences', 'sociology']",['international'],['united-kingdom'],[],['financial-aid']
/conferences/call-for-papers,1,https://armacad.info/university-of-cambridge--2018-11-06--conf-cfp-symposia-iranica-fourth-biennial-conference-on-iranian-studies-9-10-april-2019-university-of-cambridge-uk,"Conf/CfP - Symposia Iranica: Fourth Biennial Conference on Iranian Studies, 9-10 April 2019, University of Cambridge, UK",https://armacad.info/images/2018/11/06/52555955d0cc3732.png,"
December 30, 2018 ","['history', 'iranian-studies', 'literature']",['international'],['united-kingdom'],[],[]
/conferences/call-for-papers,1,https://armacad.info/2018-11-10--conf-cfp-mcgill-university-s-institute-of-islamic-studies-graduate-student-symposium-4-5-april-2019-canada,"Conf/CfP - McGill University’s Institute of Islamic Studies Graduate Student Symposium, 4-5 April, 2019, Canada",https://armacad.info/images/2018/11/10/822ea736fbb73710.png,"
December 30, 2018 ","['9', 'asian-studies', 'iranian-studies', 'islamic-studies', 'persian-studies', 'turkic-studies', 'turkish-studies']",['international'],['canada'],"['graduate', 'postgraduate']",[]
/conferences/call-for-papers,2,https://armacad.info/2018-11-15--international-workshop-in-holocaust-studies-11-13-june-2019-austria,"Workshop/CfP - Deportations of the Jewish Population in Territories under Nazi Control. Comparative Perspectives on the Organisation of the Path to Annihilation, 11–13 June 2019, Austria",https://armacad.info/images/2018/11/15/1d3948e8f685baed.png,"
January 13, 2019, 23:59 ","['culture', 'genocide', 'history', 'middle-eastern-studies', 'political-sciences']",['international'],['austria'],[],['financial-aid']
/conferences/call-for-papers,3,https://armacad.info/university-of-turku--2018-12-20--conf-cfp-the-fifteenth-conference-of-the-nordic-association-for-the-study-of-contemporary-japanese-society-najs-23-24-may-2019-finland,"Conf/CfP - The Fifteenth Conference of the Nordic Association for the Study of Contemporary Japanese Society (NAJS), 23-24 May 2019 Finland",https://armacad.info/images/2018/12/20/37fe6f2de9c37bbf.png,"
January 31, 2019 ","['anthropology', 'arts', 'asian-studies', 'business', 'culture', 'economics', 'literature', 'policy', 'religious-studies', 'sociology']",['international'],['finland'],[],[]
/conferences/call-for-papers,3,https://armacad.info/university-of-oxford--2018-12-20--conf-cfp-reopening-the-opening-of-japan-10-11-may-2019-uk,"Conf/CfP - Opening of Japan, 10-11 May 2019, UK",https://armacad.info/images/2018/12/20/447e67d4a462fded.png,"
January 31, 2019 ","['asian-studies', 'culture', 'economics', 'environmental-studies', 'history', 'literature', 'policy', 'religious-studies', 'science']",['international'],['united-kingdom'],[],['financial-aid']
/conferences/call-for-papers,3,https://armacad.info/2018-12-11--workshop-cfp-citizen-science-social-innovations-15-16-april-2019-kaunas-university-of-technology-lithuania,"Workshop/CfP -Citizen Science & Social Innovations, 15-16 April 2019, Kaunas University of Technology, Lithuania",https://armacad.info/images/2018/12/11/59c586e1a56d999f.png,"
February 01, 2019 ","['culture', 'economics', 'education', 'environmental-studies', 'health', 'social-sciences', 'sociology']","['albania', 'austria', 'belgium', 'bosnia-and-herzegovina', 'bulgaria', 'croatia', 'cyprus', 'czech-republic', 'denmark', 'estonia', 'finland', 'france', 'germany', 'greece', 'hungary', 'iceland', 'ireland', 'italy', 'latvia', 'lithuania', 'luxembourg', 'macedonia', 'malta', 'moldova', 'montenegro', 'netherlands', 'norway', 'poland', 'portugal', 'romania', 'serbia', 'slovakia', 'slovenia', 'spain', 'sweden', 'switzerland', 'turkey', 'united-kingdom']",['lithuania'],[],[]
/conferences/call-for-papers,3,https://armacad.info/2018-12-19--conf-cfp-russian-american-conference-on-humanities-25-26-april-2019-russia,"CfP - Russian-American Conference in the Humanities, 25-26 April 2019, Russia",https://armacad.info/images/2018/12/19/6a8ba4d11d81f8dd.png,"
February 01, 2019 ","['culture', 'humanities', 'international-relations', 'languages', 'literature', 'policy', '7']","['russia', 'united-states']",['russia'],[],['financial-aid']
/conferences/call-for-papers,3,https://armacad.info/canterbury-christ-church-university--2018-12-19--conf-cfp-medievalists-rebellion-in-medieval-europe-21-22-june-2019-uk,"Conf/CfP-Medievalists, Rebellion in Medieval Europe, 21-22 June 2019, UK",https://armacad.info/images/2018/12/19/a104076dabb55db0.png,"
February 01, 2019 ","['history', 'leadership', '3', 'policy', 'political-sciences', 'social-sciences']",['international'],['united-kingdom'],[],[]
/conferences/call-for-papers,3,https://armacad.info/2018-11-19--conf-cfp-inscriptions-from-the-islamic-world-6-8-september-2019-cairo-egypt,"Conf/CfP -Inscriptions from the Islamic World, 6 - 8 September 2019, Cairo, Egypt",https://armacad.info/images/2018/11/19/2a39f5f39135e4d5.png,"
February 10, 2019 ","['9', 'islamic-studies', 'middle-eastern-studies', 'persian-studies', 'religious-studies', 'turkish-studies']",['international'],['egypt'],[],['publications']
